workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,e2e_us,avg_us,majflt,minflt,load,memavail_kb
A,ta,layers_4,async,128,4,0,0.00,100.00,493.80,300.13,793.93,2.12,177.00,276.00,2.02,53998908
A,ta,layers_5,async,128,4,0,0.00,100.00,498.39,304.80,803.19,2.19,177.00,276.00,2.02,53998820
A,ta,layers_6,async,128,4,0,0.00,100.00,482.97,304.94,787.91,2.18,177.00,276.00,2.02,53999264
A,ta,layers_8,async,128,4,0,0.00,100.00,494.09,303.79,797.88,2.15,177.00,276.00,2.02,53999380
A,ta,layers_12,async,128,4,0,0.00,100.00,491.05,307.70,798.75,2.18,177.00,276.00,2.02,53998660
A,ta,layers_16,async,128,4,0,0.00,100.00,483.70,312.87,796.57,2.18,177.00,276.00,2.02,53998480
A,ta,layers_24,async,128,4,0,0.00,100.00,479.94,328.23,808.17,2.16,176.00,276.00,2.02,53998848
A,ta,layers_32,async,128,4,0,0.00,100.00,456.79,336.22,793.01,2.17,176.00,276.00,2.02,53998316
A,ta,layers_46,async,128,4,0,0.00,76.10,492.41,315.30,807.71,2.20,176.00,276.00,2.02,53999308
A,ta,layers_64,async,128,4,0,0.00,100.00,464.66,334.00,798.66,2.16,176.00,275.00,2.02,53998592
A,ta,layers_92,async,128,4,0,0.00,100.00,426.59,455.79,882.38,2.18,176.00,276.00,2.02,53975196
B,orig,layers_1,async,128,4,0,0.00,100.00,696.37,261.35,957.72,2.28,182.00,271.00,2.02,53976668
B,orig,layers_2,async,128,4,0,0.00,100.00,737.66,263.89,1001.55,2.28,182.00,271.00,2.02,53977044
B,orig,layers_3,async,128,4,0,0.00,100.00,618.64,264.27,882.91,2.24,182.00,271.00,2.02,53978016
B,orig,layers_4,async,128,4,0,0.00,100.00,375.02,267.66,642.68,2.27,182.00,272.00,2.02,53978112
B,orig,layers_5,async,128,4,0,0.00,100.00,389.19,269.98,659.17,2.27,182.00,272.00,2.02,53978796
B,orig,layers_6,async,128,4,0,0.00,100.00,377.20,267.65,644.85,2.23,182.00,270.00,2.02,53979688
B,orig,layers_8,async,128,4,0,0.00,100.00,386.22,271.78,658.00,2.27,182.00,270.00,2.02,53980020
B,orig,layers_12,async,128,4,0,0.00,100.00,387.39,278.26,665.65,2.28,182.00,270.00,2.02,53979460
B,orig,layers_16,async,128,4,0,0.00,100.00,381.74,286.52,668.26,2.29,183.00,275.00,2.02,53980372
B,orig,layers_24,async,128,4,0,0.00,100.00,391.15,294.75,685.90,2.25,181.00,278.00,2.02,53980456
B,orig,layers_32,async,128,4,0,0.00,100.00,383.68,308.89,692.57,2.27,181.00,278.00,2.02,53980984
B,orig,layers_46,async,128,4,0,0.00,100.00,385.56,330.40,715.96,2.27,181.00,277.00,2.02,53981604
B,orig,layers_64,async,128,4,0,0.00,100.00,389.51,362.86,752.37,2.29,181.00,278.00,2.02,53981224
B,orig,layers_92,async,128,4,0,0.00,100.00,374.49,397.37,771.86,2.24,181.00,278.00,2.02,53982028
B,vacuum,layers_1,async,128,4,0,0.00,100.00,846.01,260.55,1106.56,2.12,144.00,235.00,2.02,53982444
B,vacuum,layers_2,async,128,4,0,0.00,100.00,921.89,262.99,1184.88,2.16,144.00,235.00,2.02,53982516
B,vacuum,layers_3,async,128,4,0,0.00,100.00,916.18,265.12,1181.30,2.14,144.00,235.00,2.02,53982880
B,vacuum,layers_4,async,128,4,0,0.00,100.00,509.72,265.72,775.44,2.16,144.00,236.00,2.02,53972120
B,vacuum,layers_5,async,128,4,0,0.00,100.00,500.10,258.85,758.95,2.10,143.00,235.00,2.02,53979740
B,vacuum,layers_6,async,128,4,0,0.00,100.00,513.80,268.25,782.05,2.17,143.00,233.00,2.02,53980192
B,vacuum,layers_8,async,128,4,0,0.00,100.00,508.20,272.80,781.00,2.17,144.00,232.00,2.02,53980084
B,vacuum,layers_12,async,128,4,0,0.00,100.00,507.66,280.25,787.91,2.14,145.00,235.00,2.02,53980788
B,vacuum,layers_16,async,128,4,0,0.00,100.00,481.18,282.62,763.80,2.15,145.00,235.00,2.02,53981256
B,vacuum,layers_24,async,128,4,0,0.00,100.00,511.74,293.14,804.88,2.11,145.00,235.00,2.02,53981052
B,vacuum,layers_32,async,128,4,0,0.00,100.00,515.65,312.72,828.37,2.16,145.00,235.00,2.02,53981560
B,vacuum,layers_46,async,128,4,0,0.00,100.00,513.81,327.99,841.80,2.16,145.00,235.00,2.02,53981316
B,vacuum,layers_64,async,128,4,0,0.00,100.00,508.35,351.56,859.91,2.11,145.00,235.00,2.02,53981912
B,vacuum,layers_92,async,128,4,0,0.00,100.00,517.07,392.15,909.22,2.16,145.00,235.00,2.02,53982020
B,ta,layers_1,async,128,4,0,0.00,100.00,1003.89,262.81,1266.70,2.31,182.00,275.00,2.02,53982752
B,ta,layers_2,async,128,4,0,0.00,100.00,998.64,264.54,1263.18,2.33,182.00,275.00,2.02,53983416
B,ta,layers_3,async,128,4,0,0.00,100.00,928.22,263.68,1191.90,2.25,182.00,275.00,2.02,53983648
B,ta,layers_4,async,128,4,0,0.00,100.00,601.58,264.82,866.40,2.24,182.00,275.00,2.02,53983968
B,ta,layers_5,async,128,4,0,0.00,100.00,605.52,268.25,873.77,2.29,182.00,275.00,2.02,53984636
B,ta,layers_6,async,128,4,0,0.00,100.00,603.59,266.63,870.22,2.26,182.00,275.00,2.02,53986036
B,ta,layers_8,async,128,4,0,0.00,100.00,602.87,270.53,873.40,2.29,182.00,275.00,2.02,53986168
B,ta,layers_12,async,128,4,0,0.00,100.00,593.85,274.61,868.46,2.28,182.00,275.00,2.02,53986988
B,ta,layers_16,async,128,4,0,0.00,100.00,589.26,281.57,870.83,2.30,182.00,274.00,2.02,53990576
B,ta,layers_24,async,128,4,0,0.00,95.80,578.59,295.94,874.53,2.32,181.00,275.00,2.02,53991200
B,ta,layers_32,async,128,4,0,0.00,71.90,566.83,297.63,864.46,2.24,181.00,275.00,2.02,53991948
B,ta,layers_46,async,128,4,0,0.00,76.10,536.19,315.07,851.26,2.28,181.00,275.00,2.02,53993600
B,ta,layers_64,async,128,4,0,0.00,60.90,569.61,336.74,906.35,2.27,181.00,275.00,2.02,53993696
B,ta,layers_92,async,128,4,0,0.00,100.00,576.06,380.66,956.72,2.32,181.00,275.00,2.02,53993748
C,orig,layers_1,async,128,4,0,0.00,100.00,1018.50,262.30,1280.80,1.59,24.00,25.00,2.02,53995624
C,orig,layers_2,async,128,4,0,0.00,100.00,1021.23,263.68,1284.91,1.61,24.00,25.00,2.02,54170576
C,orig,layers_3,async,128,4,0,0.00,100.00,1061.18,483.89,1545.07,1.61,24.00,25.00,2.02,53995588
C,orig,layers_4,async,128,4,0,0.00,100.00,1014.39,264.91,1279.30,1.59,24.00,25.00,2.02,53996224
C,orig,layers_5,async,128,4,0,0.00,100.00,1011.72,268.93,1280.65,1.60,24.00,25.00,2.02,53996068
C,orig,layers_6,async,128,4,0,0.00,100.00,1015.77,269.83,1285.60,1.58,24.00,25.00,2.02,53997128
C,orig,layers_8,async,128,4,0,0.00,100.00,1016.56,269.76,1286.32,1.61,24.00,25.00,2.02,53998024
C,orig,layers_12,async,128,4,0,0.00,100.00,1023.27,276.77,1300.04,1.59,24.00,25.00,2.02,53998548
C,orig,layers_16,async,128,4,0,0.00,100.00,1014.21,280.61,1294.82,1.59,24.00,25.00,2.02,53998372
C,orig,layers_24,async,128,4,0,0.00,100.00,1017.43,288.83,1306.26,1.60,24.00,25.00,2.02,53998272
C,orig,layers_32,async,128,4,0,0.00,100.00,1011.80,306.79,1318.59,1.60,24.00,25.00,2.02,53999092
C,orig,layers_46,async,128,4,0,0.00,100.00,1008.74,323.12,1331.86,1.60,24.00,25.00,2.02,53999696
C,orig,layers_64,async,128,4,0,0.00,100.00,1005.05,337.89,1342.94,1.61,24.00,25.00,2.02,53999312
C,orig,layers_92,async,128,4,0,0.00,100.00,629.67,451.88,1081.55,1.61,24.00,25.00,2.02,53999672
C,vacuum,layers_1,async,128,4,0,0.00,100.00,859.22,261.94,1121.16,1.55,14.00,33.00,2.02,54000044
C,vacuum,layers_2,async,128,4,0,0.00,100.00,902.22,262.23,1164.45,1.54,14.00,33.00,2.02,53996380
C,vacuum,layers_3,async,128,4,0,0.00,100.00,908.08,261.24,1169.32,1.54,14.00,33.00,2.02,53994916
C,vacuum,layers_4,async,128,4,0,0.00,100.00,906.42,267.33,1173.75,1.53,14.00,33.00,2.02,53995660
C,vacuum,layers_5,async,128,4,0,0.00,100.00,901.96,267.92,1169.88,1.53,14.00,33.00,2.02,53996196
C,vacuum,layers_6,async,128,4,0,0.00,100.00,898.43,269.00,1167.43,1.55,14.00,33.00,2.02,53997276
C,vacuum,layers_8,async,128,4,0,0.00,100.00,899.56,271.78,1171.34,1.54,14.00,33.00,2.02,53997496
C,vacuum,layers_12,async,128,4,0,0.00,100.00,896.69,278.15,1174.84,1.53,14.00,33.00,2.02,53997876
C,vacuum,layers_16,async,128,4,0,0.00,100.00,889.61,281.21,1170.82,1.53,14.00,33.00,2.02,53998776
C,vacuum,layers_24,async,128,4,0,0.00,100.00,894.08,293.40,1187.48,1.53,14.00,33.00,2.02,53999212
C,vacuum,layers_32,async,128,4,0,0.00,100.00,889.22,305.69,1194.91,1.56,14.00,33.00,2.02,53999136
C,vacuum,layers_46,async,128,4,0,0.00,100.00,865.89,326.16,1192.05,1.55,14.00,33.00,2.02,53999068
C,vacuum,layers_64,async,128,4,0,0.00,100.00,468.69,345.57,814.26,1.53,14.00,36.00,2.02,54001016
C,vacuum,layers_92,async,128,4,0,0.00,100.00,504.30,387.99,892.29,1.53,14.00,36.00,2.02,54002168
C,ta,layers_1,async,128,4,0,0.00,100.00,858.46,261.80,1120.26,1.62,25.00,27.00,2.02,54002528
C,ta,layers_2,async,128,4,0,0.00,100.00,890.07,260.62,1150.69,1.62,25.00,27.00,2.02,54002344
C,ta,layers_3,async,128,4,0,0.00,100.00,820.60,263.89,1084.49,1.65,25.00,27.00,2.02,54002428
C,ta,layers_4,async,128,4,0,0.00,100.00,834.06,265.15,1099.21,1.62,25.00,27.00,2.02,54004492
C,ta,layers_5,async,128,4,0,0.00,100.00,904.54,192.59,1097.13,1.61,25.00,27.00,2.02,54002712
C,ta,layers_6,async,128,4,0,0.00,100.00,903.88,267.98,1171.86,1.61,25.00,27.00,2.02,54001940
C,ta,layers_8,async,128,4,0,0.00,100.00,825.60,271.35,1096.95,1.61,25.00,27.00,2.02,54002236
C,ta,layers_12,async,128,4,0,0.00,100.00,824.19,274.29,1098.48,1.64,25.00,27.00,2.02,54004244
C,ta,layers_16,async,128,4,0,0.00,100.00,823.60,277.96,1101.56,1.61,25.00,27.00,2.01,54003472
C,ta,layers_24,async,128,4,0,0.00,100.00,798.88,286.34,1085.22,1.61,25.00,27.00,2.01,54004164
C,ta,layers_32,async,128,4,0,0.00,100.00,788.48,302.11,1090.59,1.63,25.00,27.00,2.01,54004532
C,ta,layers_46,async,128,4,0,0.00,100.00,821.33,302.48,1123.81,1.62,25.00,27.00,2.01,53998188
C,ta,layers_64,async,128,4,0,0.00,100.00,795.64,331.76,1127.40,1.62,25.00,27.00,2.01,53998516
C,ta,layers_92,async,128,4,0,0.00,100.00,464.02,366.11,830.13,1.61,24.00,28.00,2.01,53999628
Z,orig,layers_1,async,128,4,0,0.00,100.00,690.70,262.52,953.22,1.46,3.00,9.00,2.01,53999016
Z,orig,layers_2,async,128,4,0,0.00,100.00,681.54,263.95,945.49,1.47,3.00,9.00,2.01,53999172
Z,orig,layers_3,async,128,4,0,0.00,100.00,688.25,264.96,953.21,1.49,3.00,9.00,2.01,53999840
Z,orig,layers_4,async,128,4,0,0.00,100.00,380.10,268.10,648.20,1.47,2.00,10.00,2.01,54000156
Z,orig,layers_5,async,128,4,0,0.00,100.00,362.35,266.14,628.49,1.46,2.00,10.00,2.01,54000240
Z,orig,layers_6,async,128,4,0,0.00,100.00,380.69,265.63,646.32,1.46,2.00,10.00,2.01,54000920
Z,orig,layers_8,async,128,4,0,0.00,100.00,382.77,270.26,653.03,1.47,2.00,10.00,2.01,54000408
Z,orig,layers_12,async,128,4,0,0.00,100.00,365.88,275.84,641.72,1.47,2.00,10.00,2.01,54000976
Z,orig,layers_16,async,128,4,0,0.00,100.00,363.96,283.66,647.62,1.46,2.00,10.00,2.01,54001248
Z,orig,layers_24,async,128,4,0,0.00,100.00,342.61,290.92,633.53,1.46,2.00,10.00,2.01,54002120
Z,orig,layers_32,async,128,4,0,0.00,100.00,335.88,318.02,653.90,1.47,2.00,10.00,2.01,54001400
Z,orig,layers_46,async,128,4,0,0.00,100.00,332.96,328.25,661.21,1.45,2.00,10.00,2.01,54001716
Z,orig,layers_64,async,128,4,0,0.00,100.00,364.27,353.54,717.81,1.47,2.00,10.00,2.01,54002252
Z,orig,layers_92,async,128,4,0,0.00,100.00,382.40,400.22,782.62,1.48,2.00,10.00,2.01,54002080
Z,vacuum,layers_1,async,128,4,0,0.00,100.00,967.61,265.63,1233.24,1.47,2.00,10.00,2.01,54002396
Z,vacuum,layers_2,async,128,4,0,0.00,100.00,962.58,262.67,1225.25,1.47,2.00,10.00,2.01,54003096
Z,vacuum,layers_3,async,128,4,0,0.00,100.00,962.01,260.74,1222.75,1.47,2.00,10.00,2.01,54383136
Z,vacuum,layers_4,async,128,4,0,0.00,100.00,543.13,269.91,813.04,1.46,1.00,11.00,2.01,54000636
Z,vacuum,layers_5,async,128,4,0,0.00,100.00,557.27,271.44,828.71,1.46,1.00,11.00,2.01,54000512
Z,vacuum,layers_6,async,128,4,0,0.00,100.00,557.33,267.82,825.15,1.48,1.00,11.00,2.01,54002004
Z,vacuum,layers_8,async,128,4,0,0.00,100.00,555.43,273.59,829.02,1.46,1.00,11.00,2.01,54001532
Z,vacuum,layers_12,async,128,4,0,0.00,100.00,549.37,266.29,815.66,1.46,1.00,11.00,2.01,54001288
Z,vacuum,layers_16,async,128,4,0,0.00,100.00,552.13,286.09,838.22,1.48,1.00,11.00,2.01,54006668
Z,vacuum,layers_24,async,128,4,0,0.00,100.00,561.91,288.14,850.05,1.47,1.00,11.00,2.01,54006980
Z,vacuum,layers_32,async,128,4,0,0.00,100.00,554.90,304.34,859.24,1.49,1.00,11.00,2.01,54006760
Z,vacuum,layers_46,async,128,4,0,0.00,100.00,554.26,330.57,884.83,1.47,1.00,11.00,2.01,54007216
Z,vacuum,layers_64,async,128,4,0,0.00,100.00,559.73,357.95,917.68,1.48,1.00,11.00,2.01,54007832
Z,vacuum,layers_92,async,128,4,0,0.00,100.00,561.81,390.92,952.73,1.46,1.00,11.00,2.01,54008612
Z,ta,layers_1,async,128,4,0,0.00,100.00,899.36,260.75,1160.11,1.50,4.00,12.00,2.01,54008176
Z,ta,layers_2,async,128,4,0,0.00,100.00,916.43,264.57,1181.00,1.48,4.00,12.00,2.01,54008848
Z,ta,layers_3,async,128,4,0,0.00,100.00,903.72,264.36,1168.08,1.49,4.00,12.00,2.01,54007860
Z,ta,layers_4,async,128,4,0,0.00,100.00,576.25,262.52,838.77,1.48,3.00,12.00,2.01,54008344
Z,ta,layers_5,async,128,4,0,0.00,100.00,521.05,266.75,787.80,1.48,3.00,12.00,2.01,54008672
Z,ta,layers_6,async,128,4,0,0.00,100.00,579.94,268.96,848.90,1.50,3.00,12.00,2.01,54008088
Z,ta,layers_8,async,128,4,0,0.00,100.00,574.14,269.95,844.09,1.49,3.00,12.00,2.01,54008060
Z,ta,layers_12,async,128,4,0,0.00,100.00,572.17,272.55,844.72,1.50,3.00,12.00,2.01,54008328
Z,ta,layers_16,async,128,4,0,0.00,100.00,565.04,280.34,845.38,1.49,3.00,12.00,2.01,54009200
Z,ta,layers_24,async,128,4,0,0.00,100.00,549.03,291.93,840.96,1.51,3.00,12.00,2.01,54009556
Z,ta,layers_32,async,128,4,0,0.00,71.90,537.85,300.61,838.46,1.49,3.00,12.00,2.01,54009020
Z,ta,layers_46,async,128,4,0,0.00,76.10,561.80,315.79,877.59,1.53,3.00,12.00,2.01,54009604
Z,ta,layers_64,async,128,4,0,0.00,67.20,582.60,338.37,920.97,1.49,3.00,12.00,2.01,54009944
Z,ta,layers_92,async,128,4,0,0.00,100.00,437.89,400.51,838.40,1.48,3.00,12.00,2.01,54009944
