op_no,op_type,target_id,rows_returned,bytes_returned,elapsed_ns,majflt_delta,minflt_delta
861,read,27,1,100,1543,0,0
862,read,121,1,100,1563,0,0
863,read,7587,1,100,1834,0,0
864,read,1806,1,100,1643,0,0
865,read,52930,1,100,153880,1,0
866,read,6148,1,100,2245,0,0
867,read,27,1,100,1513,0,0
868,read,25411,1,100,2134,0,0
869,read,382366,1,100,170911,1,0
870,read,90,1,100,1673,0,0
871,read,140784,1,100,164319,1,0
872,read,834,1,100,1944,0,0
873,read,1,1,100,1513,0,0
874,read,10987,1,100,1804,0,0
875,read,3,1,100,1472,0,0
876,read,3513,1,100,1904,0,0
877,read,5,1,100,1463,0,0
878,read,10856,1,100,3296,0,1
879,read,91816,1,100,1924,0,0
880,read,17,1,100,1493,0,0
881,read,38,1,100,1623,0,0
882,read,8737,1,100,1953,0,0
883,read,115,1,100,1563,0,0
884,read,9962,1,100,1813,0,0
885,read,4949,1,100,1833,0,0
886,read,19,1,100,1543,0,0
887,read,23666,1,100,3647,0,1
888,read,4299,1,100,2024,0,0
889,read,5192,1,100,1914,0,0
890,read,41197,1,100,3226,0,1
891,read,1,1,100,1473,0,0
892,read,16622,1,100,1923,0,0
893,read,249,1,100,1703,0,0
894,read,2543,1,100,1944,0,0
895,read,70920,1,100,161444,1,0
896,read,8006,1,100,1913,0,0
897,read,77290,1,100,174798,1,0
898,read,30,1,100,1573,0,0
899,read,3,1,100,1483,0,0
900,read,18,1,100,1462,0,0
901,read,930,1,100,1553,0,0
902,read,1,1,100,1463,0,0
903,read,164105,1,100,165541,1,0
904,read,282474,1,100,160502,1,0
905,read,2,1,100,1583,0,0
906,read,34206,1,100,1973,0,0
907,read,301240,1,100,163507,1,0
908,read,34565,1,100,2485,0,0
909,read,3,1,100,1492,0,0
910,read,1111,1,100,1663,0,0
911,read,2272,1,100,1763,0,0
912,read,45414,1,100,2234,0,0
913,read,61,1,100,1553,0,0
914,read,18339,1,100,2034,0,0
915,read,393,1,100,1593,0,0
916,read,302792,1,100,174067,1,0
917,read,3,1,100,1613,0,0
918,read,93,1,100,1543,0,0
919,read,295738,1,100,2063,0,0
920,read,38,1,100,1513,0,0
921,read,384,1,100,1573,0,0
922,read,6326,1,100,1894,0,0
923,read,4,1,100,1483,0,0
924,read,326,1,100,1553,0,0
925,read,79358,1,100,148399,1,0
926,read,17788,1,100,164279,1,0
927,read,23792,1,100,2064,0,0
928,read,141,1,100,1693,0,0
929,read,1,1,100,1463,0,0
930,read,1,1,100,1443,0,0
931,read,270969,1,100,2535,0,0
932,read,6,1,100,1473,0,0
933,read,14660,1,100,2194,0,0
934,read,5388,1,100,1964,0,0
935,read,20087,1,100,2094,0,0
936,read,1,1,100,1463,0,0
937,read,433369,1,100,169339,1,0
938,read,671,1,100,1704,0,0
939,read,410424,1,100,170641,1,0
940,read,6,1,100,1523,0,0
941,read,151230,1,100,171472,1,0
942,read,3516,1,100,1833,0,0
943,read,144,1,100,1563,0,0
944,read,63,1,100,1643,0,0
945,read,206401,1,100,163437,1,0
946,read,2,1,100,1542,0,0
947,read,44,1,100,1503,0,0
948,read,1,1,100,1452,0,0
949,read,37,1,100,1533,0,0
950,read,227034,1,100,185679,1,0
951,read,1,1,100,1573,0,0
952,read,738,1,100,1844,0,0
953,read,9202,1,100,3596,0,1
954,read,22,1,100,1573,0,0
955,read,219792,1,100,169478,1,0
956,read,217700,1,100,3507,0,1
957,read,3741,1,100,2034,0,0
958,read,15,1,100,1493,0,0
959,read,74,1,100,1482,0,0
960,read,358153,1,100,165151,1,0
961,read,1,1,100,1533,0,0
962,read,27,1,100,1493,0,0
963,read,123274,1,100,128922,1,0
964,read,1652,1,100,1973,0,0
965,read,7,1,100,1503,0,0
966,read,197,1,100,1683,0,0
967,read,469,1,100,2064,0,0
968,read,909,1,100,1653,0,0
969,read,164388,1,100,2695,0,1
970,read,2261,1,100,1964,0,0
971,read,1027,1,100,1583,0,0
972,read,6,1,100,1443,0,0
973,read,9,1,100,1523,0,0
974,read,1,1,100,1453,0,0
975,read,204,1,100,1573,0,0
976,read,8101,1,100,2194,0,0
977,read,149,1,100,1704,0,0
978,read,3,1,100,1473,0,0
979,read,1,1,100,1453,0,0
980,read,439,1,100,1884,0,0
981,read,17892,1,100,2013,0,0
982,read,33,1,100,1543,0,0
983,read,2128,1,100,1833,0,0
984,read,45,1,100,1473,0,0
985,read,11,1,100,1452,0,0
986,read,3,1,100,1473,0,0
987,read,419,1,100,1573,0,0
988,read,1,1,100,1423,0,0
989,read,1219,1,100,1753,0,0
990,read,12313,1,100,2124,0,0
991,read,23391,1,100,138571,1,0
992,read,20,1,100,1553,0,0
993,read,10818,1,100,139973,1,0
994,read,448,1,100,1683,0,0
995,read,1769,1,100,1763,0,0
996,read,22586,1,100,4749,0,1
997,read,41,1,100,1563,0,0
998,read,1,1,100,1443,0,0
999,read,1,1,100,1472,0,0
1000,read,595,1,100,14848,0,0
